"","X","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"5751",5751,"National American University-Ellsworth AFB Extension","Ellsworth Air Force Base","SD","57706-4800","NULL","NULL","NULL","0.1421239637","0.2414",NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"5752",5752,"National American University-Albuquerque West","Albuquerque","NM","87114-0000","NULL","NULL","NULL","0.1421239637","0.1111",NA,NA,NA,NA,NA,NA,NA,"0.2","NULL","NULL","NULL","NULL",1
"5753",5753,"National American University-Brooklyn Center","Brooklyn Center","MN","55430-4100","NULL","NULL","NULL","0.1421239637","0.0976",NA,NA,NA,NA,NA,NA,NA,"0.0909","NULL","NULL","NULL","NULL",1
"5755",5755,"Pillar College","Newark","NJ","07102","NULL","NULL","NULL","0.4",NA,NA,NA,NA,NA,NA,NA,NA,"0.6667","NULL","NULL","NULL","NULL",1
"5758",5758,"Oregon State University-Cascades Campus","Bend","OR","97701","NULL","NULL","NULL","0.497729337","0.0191","0.1486",NA,"0.0628","0.009",NA,"0.0171",NA,"NULL","NULL","NULL","NULL","NULL",1
"5764",5764,"Southern University Law Center","Baton Rouge","LA","70813","NULL","NULL","NULL","0.1988672121","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5765",5765,"Sanford-Brown College-Orlando","Orlando","FL","32809","NULL","NULL","NULL","0.4014978834","0.0149",NA,NA,NA,NA,NA,NA,NA,"0.2851","NULL","NULL","NULL","NULL",1
"5774",5774,"Richmont Graduate University","Chattanooga","TN","37404","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5775",5775,"The Seattle School of Theology & Psychology","Seattle","WA","98121","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5777",5777,"San Diego State University-Imperial Valley Campus","Calexico","CA","92231","0.4032","490","22","0.4886180319","0.0275",NA,NA,NA,"0.0055",NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5784",5784,"University of the Rockies","Denver","CO","80202-1787","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5791",5791,"Angley College","Deland","FL","32720","NULL","NULL","NULL","0.2467532468",NA,NA,NA,NA,NA,NA,NA,NA,"0.7104","NULL","NULL","NULL","NULL",1
"5797",5797,"National Graduate School of Quality Management","Falmouth","MA","02540-2958","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5801",5801,"Apex School of Theology","Durham","NC","27703","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"1","NULL","NULL","NULL","NULL",1
"5806",5806,"Yeshiva Shaarei Torah of Rockland","Suffern","NY","10901","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.6667","NULL","NULL","NULL","NULL",1
"5813",5813,"Universidad Pentecostal Mizpa","Rio Piedras","PR","00928","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.2727","NULL","NULL","NULL","NULL",1
"5826",5826,"Nevada State College","Henderson","NV","89002","0.8071","NULL","NULL","0.5",NA,NA,NA,"0.0286",NA,NA,NA,NA,"0.169","NULL","NULL","NULL","NULL",1
"5829",5829,"California State University-Channel Islands","Camarillo","CA","93012","0.6794","550","25","0.3627329193","0.0272",NA,NA,"0.0516","0.0201",NA,"0.0172",NA,"0.5845","NULL","NULL","NULL","NULL",1
"5830",5830,"ITT Technical Institute-Springfield","Springfield","VA","22153","0.3793","NULL","NULL","0.3123644252","0.5165",NA,"0.3791",NA,NA,NA,NA,NA,"0.1469","NULL","NULL","NULL","NULL",1
"5831",5831,"ITT Technical Institute-Chantilly","Chantilly","VA","20151","0.4444","NULL","NULL","0.3123644252","0.5672",NA,"0.2687",NA,NA,NA,NA,NA,"0.22","NULL","NULL","NULL","NULL",1
"5832",5832,"Argosy University-The Art Institute of California-Orange County","Santa Ana","CA","92704","0.3692","NULL","NULL","0.2942518248","0.3059",NA,NA,NA,NA,NA,NA,NA,"0.3369","NULL","NULL","NULL","NULL",1
"5833",5833,"Franklin W Olin College of Engineering","Needham","MA","02492-1200","0.2998","780","35","PrivacySuppressed",NA,"1",NA,NA,NA,NA,NA,NA,"0.8986","NULL","NULL","NULL","NULL",1
"5837",5837,"Won Institute of Graduate Studies","Glenside","PA","19038-4535","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5840",5840,"University of Phoenix-Kansas City Campus","Kansas City","MO","64131-3459","NULL","NULL","NULL","0.2271964424","0.0738",NA,NA,NA,NA,NA,NA,NA,"0.1324","NULL","NULL","NULL","NULL",1
"5841",5841,"University of Phoenix-Atlanta Campus","Sandy Springs","GA","30350-4147","NULL","NULL","NULL","0.2271964424","0.0538",NA,NA,NA,NA,NA,NA,NA,"0.1357","NULL","NULL","NULL","NULL",1
"5842",5842,"University of Phoenix-Illinois","Schaumburg","IL","60173-4395","NULL","NULL","NULL","0.2271964424","0.0132",NA,NA,NA,NA,NA,NA,NA,"0.117","NULL","NULL","NULL","NULL",1
"5843",5843,"University of Phoenix-Nashville Campus","Nashville","TN","37214-5048","NULL","NULL","NULL","0.2271964424","0.0899",NA,NA,NA,NA,NA,NA,NA,"0.1465","NULL","NULL","NULL","NULL",1
"5844",5844,"University of Phoenix-Northern Virginia Campus","Reston","VA","20190-4750","NULL","NULL","NULL","0.2271964424","0.1717",NA,NA,NA,NA,NA,NA,NA,"0.0971","NULL","NULL","NULL","NULL",1
"5847",5847,"Argosy University-Dallas","Farmers Branch","TX","75244","NULL","NULL","NULL","0.2256376717",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5850",5850,"Ave Maria School of Law","Naples","FL","34119","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5853",5853,"ITT Technical Institute-Canton","Canton","MI","48188-2025","0.2252","NULL","NULL","0.3123644252","0.4267",NA,"0.3833",NA,NA,NA,NA,NA,"0.3231","NULL","NULL","NULL","NULL",1
"5855",5855,"Pennsylvania College of Health Sciences","Lancaster","PA","17602","0.3905","580","24","0.7042253521",NA,NA,NA,NA,NA,NA,NA,NA,"0.75","NULL","NULL","NULL","NULL",1
"5856",5856,"DeVry University-North Carolina","Charlotte","NC","28273-4068","0.7214","NULL","NULL","PrivacySuppressed","0.1053",NA,NA,NA,NA,NA,NA,NA,"0.3333","NULL","NULL","NULL","NULL",1
"5863",5863,"Westwood College-Ft Worth","Fort Worth","TX","76137","NULL","NULL","NULL","0.3381147541","0.1148",NA,"0.153",NA,NA,NA,NA,NA,"0.375","NULL","NULL","NULL","NULL",1
"5864",5864,"Westwood College-Dallas","Dallas","TX","75243","NULL","NULL","NULL","0.4620253165","0.1047",NA,"0.1047",NA,NA,NA,NA,NA,"0.431","NULL","NULL","NULL","NULL",1
"5866",5866,"Minnesota School of Business-Plymouth","Plymouth","MN","55447","NULL","NULL","NULL","0.3618545043","0.048",NA,NA,NA,NA,NA,NA,NA,"0.2658","NULL","NULL","NULL","NULL",1
"5870",5870,"University of the Potomac-VA Campus","Vienna","VA","22182-2536","NULL","NULL","NULL","0.2516556291","0.2",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5874",5874,"National American University-Overland Park","Overland Park","KS","66212-5451","NULL","NULL","NULL","0.1421239637","0.0159",NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"5880",5880,"Edward Via College of Osteopathic Medicine","Blacksburg","VA","24060","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5882",5882,"DeVry University-Pennsylvania","Fort Washington","PA","19034-3204","0.5893","NULL","NULL","0.0948866829","0.2383",NA,"0.0725",NA,NA,NA,NA,NA,"0.3056","NULL","NULL","NULL","NULL",1
"5883",5883,"Utah State University-Regional Campuses and Distance Education","Logan","UT","84322-1435","1","630","24","0.2813975449",NA,NA,NA,NA,NA,NA,NA,NA,"0.2846","NULL","NULL","NULL","NULL",1
"5884",5884,"Pacific College of Oriental Medicine-Chicago","Chicago","IL","60601","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5888",5888,"Ottawa University-Jeffersonville","Jeffersonville","IN","47130","NULL","NULL","NULL","0.2331288344",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5889",5889,"University of Antelope Valley","Lancaster","CA","93534","NULL","NULL","NULL","0.7367303609",NA,NA,NA,NA,NA,NA,NA,NA,"0.7447","NULL","NULL","NULL","NULL",1
"5890",5890,"Birthingway College of Midwifery","Portland","OR","97266","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5896",5896,"NorthShore University HealthSystem School of Nurse Anesthesia","Evanston","IL","60201-1718","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5897",5897,"Faith Evangelical College & Seminary","Tacoma","WA","98407-0186","NULL","NULL","NULL","0.6756756757",NA,NA,NA,NA,NA,NA,NA,NA,"0.9167","NULL","NULL","NULL","NULL",1
"5898",5898,"Family of Faith College","Shawnee","OK","74802","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.2857","NULL","NULL","NULL","NULL",1
"5899",5899,"Hood Theological Seminary","Salisbury","NC","28144","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5914",5914,"West Coast University-Los Angeles","North Hollywood","CA","91606","NULL","NULL","NULL","0.8040201005",NA,NA,NA,NA,NA,NA,NA,NA,"0.1111","NULL","NULL","NULL","NULL",1
"5915",5915,"Williamson Christian College","Franklin","TN","37067","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"5918",5918,"DigiPen Institute of Technology","Redmond","WA","98052","0.3262","670","29","0.5681818182","0.7285","0.0331",NA,NA,NA,NA,NA,NA,"0.7164","NULL","NULL","NULL","NULL",1
"5921",5921,"University of Phoenix-Cincinnati Campus","West Chester","OH","45069-4874","NULL","NULL","NULL","0.2271964424",NA,NA,NA,NA,NA,NA,NA,NA,"0.1552","NULL","NULL","NULL","NULL",1
"5922",5922,"University of Phoenix-Wichita Campus","Wichita","KS","67226-4009","NULL","NULL","NULL","0.2271964424","0.2",NA,NA,NA,NA,NA,NA,NA,"0.0741","NULL","NULL","NULL","NULL",1
"5923",5923,"University of Phoenix-Charlotte Campus","Charlotte","NC","28273-3409","NULL","NULL","NULL","0.2271964424","0.0833",NA,NA,NA,NA,NA,NA,NA,"0.125","NULL","NULL","NULL","NULL",1
"5927",5927,"ITT Technical Institute-Duluth","Duluth","GA","30097","0.2605","NULL","NULL","0.3123644252","0.403",NA,"0.4478",NA,NA,NA,NA,NA,"0.3333","NULL","NULL","NULL","NULL",1
"5928",5928,"ITT Technical Institute-Hilliard","Hilliard","OH","43026","0.3322","NULL","NULL","0.3123644252","0.377",NA,"0.2732",NA,NA,NA,NA,NA,"0.2846","NULL","NULL","NULL","NULL",1
"5929",5929,"University of Phoenix-Indiana","Indianapolis","IN","46250-1932","NULL","NULL","NULL","0.2271964424",NA,NA,NA,NA,NA,NA,NA,NA,"0.1524","NULL","NULL","NULL","NULL",1
"5931",5931,"Dewey University-Hato Rey","Hato Rey","PR","00910","NULL","NULL","NULL","0.0243111831",NA,"0.0476",NA,NA,NA,NA,NA,NA,"0.8343","NULL","NULL","NULL","NULL",1
"5940",5940,"Westwood College-Chicago Loop","Chicago","IL","60602","NULL","NULL","NULL","0.2795633717","0.1066",NA,"0.0711",NA,NA,NA,NA,NA,"0.2222","NULL","NULL","NULL","NULL",1
"5942",5942,"Bexley Hall Seabury Western Theological Seminary Federation  Inc.","Chicago","IL","60631","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5945",5945,"Strayer University-Tennessee","Memphis","TN","38118","NULL","NULL","NULL","0.1646419437","0.1523",NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"5946",5946,"Strayer University-Pennsylvania","Trevose","PA","19053","NULL","NULL","NULL","0.1646419437","0.1289",NA,NA,NA,NA,NA,NA,NA,"0.1","NULL","NULL","NULL","NULL",1
"5951",5951,"University of Phoenix-Columbus Georgia Campus","Columbus","GA","31904-6359","NULL","NULL","NULL","0.2271964424","0.0101",NA,NA,NA,NA,NA,NA,NA,"0.1453","NULL","NULL","NULL","NULL",1
"5952",5952,"University of Phoenix-Memphis Campus","Cordova","TN","38018-7290","NULL","NULL","NULL","0.2271964424","0.1146",NA,NA,NA,NA,NA,NA,NA,"0.15","NULL","NULL","NULL","NULL",1
"5953",5953,"University of Phoenix-Columbus Ohio Campus","Columbus","OH","43240-4032","NULL","NULL","NULL","0.2271964424",NA,NA,NA,NA,NA,NA,NA,NA,"0.1013","NULL","NULL","NULL","NULL",1
"5954",5954,"University of Phoenix-Little Rock Campus","Little Rock","AR","72211-3552","NULL","NULL","NULL","0.2271964424","0.087",NA,NA,NA,NA,NA,NA,NA,"0.0882","NULL","NULL","NULL","NULL",1
"5958",5958,"DeVry University-Nevada","Henderson","NV","89074-7120","0.7213","NULL","NULL","0.0948866829","0.0851",NA,"0.2128",NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"5961",5961,"DeVry University-Oregon","Portland","OR","97225-6651","0.9355","NULL","NULL","0.0948866829","0.1818",NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"5962",5962,"National University College-Rio Grande","Rio Grande","PR","00745","0.9292","NULL","NULL","PrivacySuppressed","0.0641",NA,"0.0128",NA,NA,NA,NA,NA,"0.2351","NULL","NULL","NULL","NULL",1
"5964",5964,"Westwood College-Houston South","Houston","TX","77074","NULL","NULL","NULL","0.1528804815","0.0376",NA,"0.2581",NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"5967",5967,"Byzantine Catholic Seminary of Saints Cyril and Methodius","Pittsburgh","PA","15214-2229","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5969",5969,"Northcentral University","Prescott Valley","AZ","86314","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5970",5970,"Colorado Technical University-Online","Colorado Springs","CO","80907","NULL","NULL","NULL","0.2579252577","0.0652","0.0063",NA,NA,NA,NA,NA,NA,"0.1141","NULL","NULL","NULL","NULL",1
"5971",5971,"Baker College of Allen Park","Allen Park","MI","48101","NULL","NULL","NULL","0.1347677546","0.056",NA,"0.0059",NA,NA,NA,NA,NA,"0.1557","NULL","NULL","NULL","NULL",1
"5978",5978,"Daymar Institute-Murfreesboro","Murfreesboro","TN","37128","NULL","NULL","NULL","0.4099326599","0.0253",NA,NA,NA,NA,NA,NA,NA,"0.8077","NULL","NULL","NULL","NULL",1
"5991",5991,"Baptist University of the Americas","San Antonio","TX","78224-1336","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.0909","NULL","NULL","NULL","NULL",1
"5993",5993,"Beis Medrash Heichal Dovid","Far Rockaway","NY","11691","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.3103","NULL","NULL","NULL","NULL",1
"6016",6016,"Institute of Clinical Acupuncture & Oriental Med","Honolulu","HI","96817","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"6019",6019,"Jones International University","Centennial","CO","80112","NULL","NULL","NULL","0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6023",6023,"Charlotte Christian College and Theological Seminary","Charlotte","NC","28205-1648","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"1","NULL","NULL","NULL","NULL",1
"6030",6030,"The Art Institute of Tucson","Tucson","AZ","85712","0.477","NULL","NULL","0.3424657534",NA,NA,NA,NA,NA,NA,NA,NA,"0.6667","NULL","NULL","NULL","NULL",1
"6035",6035,"Flagler College-Tallahassee","Tallahassee","FL","32304","NULL","NULL","NULL","0.6289517471",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6038",6038,"American InterContinental University-Online","Schaumburg","IL","60173","0.8468","NULL","NULL","0.3410359049","0.0532",NA,NA,NA,NA,NA,NA,NA,"0.2734","NULL","NULL","NULL","NULL",1
"6039",6039,"Westwood College-Atlanta Peachtree Center Campus","Atlanta","GA","30303","NULL","NULL","NULL","0.3381147541","0.1091",NA,"0.0818",NA,NA,NA,NA,NA,"0.3636","NULL","NULL","NULL","NULL",1
"6040",6040,"ITT Technical Institute-Eden Prairie","Eden Prairie","MN","55344","0.3408","NULL","NULL","0.3123644252","0.6379",NA,"0.2931",NA,NA,NA,NA,NA,"0.2549","NULL","NULL","NULL","NULL",1
"6043",6043,"International Academy of Design and Technology-Troy","Troy","MI","48083","NULL","NULL","NULL","0.2021447721","0.1818",NA,NA,NA,NA,NA,NA,NA,"0.215","NULL","NULL","NULL","NULL",1
"6044",6044,"American InterContinental University-Houston","Houston","TX","77042","0.8955","NULL","NULL","0.3410359049","0.1313",NA,NA,NA,NA,NA,NA,NA,"0.2283","NULL","NULL","NULL","NULL",1
"6046",6046,"University of California-Merced","Merced","CA","95343-5603","0.9133","600","25","0.417721519",NA,"0.1029",NA,"0.3286","0.0086",NA,"0.0457",NA,"NULL","NULL","NULL","NULL","NULL",1
"6053",6053,"Platt College-North OKC","Oklahoma City","OK","73134","0.8293","NULL","NULL","0.611747851",NA,NA,NA,NA,NA,NA,NA,NA,"0.6985","NULL","NULL","NULL","NULL",1
"6054",6054,"Central Methodist University-College of Graduate and Extended Studies","Fayette","MO","65248-1198","NULL","NULL","NULL","0.4350961538","0.0234",NA,NA,NA,"0.0201",NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6055",6055,"Westwood College-Northlake","Atlanta","GA","30345","NULL","NULL","NULL","0.4620253165","0.2772",NA,"0.1188",NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"6056",6056,"University of Phoenix-New Jersey","Jersey City","NJ","07310-1756","NULL","NULL","NULL","0.2271964424","0.0851",NA,NA,NA,NA,NA,NA,NA,"0.0947","NULL","NULL","NULL","NULL",1
"6057",6057,"University of Phoenix-Minnesota","Saint Louis Park","MN","55426-4915","NULL","NULL","NULL","0.2271964424","0.0263",NA,NA,NA,NA,NA,NA,NA,"0.0833","NULL","NULL","NULL","NULL",1
"6065",6065,"University of Phoenix-Kentucky","Louisville","KY","40223-3839","NULL","NULL","NULL","0.2271964424","0.1304",NA,NA,NA,NA,NA,NA,NA,"0.1091","NULL","NULL","NULL","NULL",1
"6066",6066,"DeVry University-Minnesota","Edina","MN","55435-5876","0.8387","NULL","NULL","0.0948866829","0.2308",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6067",6067,"Kaplan University-Council Bluffs Campus","Council Bluffs","IA","51503-5289","NULL","NULL","NULL","0.1969898553","0.0145",NA,NA,NA,NA,NA,NA,NA,"0.3958","NULL","NULL","NULL","NULL",1
"6068",6068,"Everest University-Orange Park","Orange Park","FL","32073","NULL","NULL","NULL","0.1848906561",NA,NA,"0.1279",NA,NA,NA,NA,NA,"0.2882","NULL","NULL","NULL","NULL",1
"6088",6088,"Neumont University","Salt Lake City","UT","84111-1917","0.87","NULL","NULL","0.393258427","1",NA,NA,NA,NA,NA,NA,NA,"0.8077","NULL","NULL","NULL","NULL",1
"6089",6089,"Johnson & Wales University-Charlotte","Charlotte","NC","28202","0.6719","NULL","NULL","0.4304778304",NA,NA,NA,NA,NA,NA,NA,NA,"0.5909","NULL","NULL","NULL","NULL",1
"6090",6090,"University of Phoenix-Central Valley Campus","Fresno","CA","93720-1562","NULL","NULL","NULL","0.2271964424","0.0027",NA,NA,NA,NA,NA,NA,NA,"0.2083","NULL","NULL","NULL","NULL",1
"6092",6092,"Roseman University of Health Sciences","Henderson","NV","89014","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6103",6103,"Institute for the Psychological Sciences","Arlington","VA","22202","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"6106",6106,"Minnesota School of Business-Waite Park","Waite Park","MN","56387","NULL","NULL","NULL","0.3618545043","0.065",NA,NA,NA,NA,NA,NA,NA,"0.3226","NULL","NULL","NULL","NULL",1
"6107",6107,"Minnesota School of Business-Shakopee","Shakopee","MN","55379","1","NULL","NULL","0.3618545043",NA,NA,NA,NA,NA,NA,NA,NA,"0.5152","NULL","NULL","NULL","NULL",1
"6112",6112,"American Academy of Acupuncture and Oriental Medicine","Roseville","MN","55113","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"6113",6113,"Arizona School of Acupuncture and Oriental Medicine","Tucson","AZ","85716-1518","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"6114",6114,"Ave Maria University","Ave Maria","FL","34142-9505","0.4423","600","27","0.5945945946",NA,NA,NA,"0.0638","0.0532",NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6130",6130,"Ecclesia College","Springdale","AR","72762","0.6408","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"6142",6142,"Maple Springs Baptist Bible College and Seminary","Capitol Heights","MD","20743","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6157",6157,"Stanbridge College","Irvine","CA","92612","NULL","NULL","NULL","0.7857142857","0.1085",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6161",6161,"Uta Mesivta of Kiryas Joel","Monroe","NY","10950","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6162",6162,"W L Bonner College","Columbia","SC","29203-5901","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"6163",6163,"Harrisburg University of Science and Technology","Harrisburg","PA","17101-2208","NULL","NULL","NULL","0.2857142857","0.3462",NA,NA,"0.3077",NA,NA,"0.1538",NA,"NULL","NULL","NULL","NULL","NULL",1
