"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"7481","Keiser University-Port St Lucie","Port St Lucie","FL","34952","NULL","NULL","NULL","0.4133360732","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7482","Keiser University-West Palm Beach","West Palm Beach","FL","33411","NULL","NULL","NULL","0.4133360732","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7483","Keiser University-Ft Myers","Ft Myers","FL","339050000","NULL","NULL","NULL","0.4133360732","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7484","Manhattan Hairstyling Academy - North","Tampa","FL","33612","NULL","NULL","NULL","0.4773109244","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7485","Rasmussen College-New Port Richey","New Port Richey","FL","346545559","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7486","Rasmussen College-Fort Myers","Fort Myers","FL","339057805","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7487","Rasmussen College-Tampa/Brandon","Tampa","FL","336109558","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7488","Rasmussen College-Land O' Lakes","Land O'Lakes","FL","346389558","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7489","GMC-Sandersville","Sandersville","GA","310827015","NULL","NULL","NULL","0.1474089636","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7490","GMC-Madison","Madison","GA","306500000","NULL","NULL","NULL","0.1474089636","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7491","Portfolio Center - Waltham","Waltham","MA","024535210","NULL","NULL","NULL","0.7058823529","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7492","Moody Theological Seminary and Graduate School--Michigan","Plymouth","MI","481704308","NULL","NULL","NULL","0.2454545455","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7493","Moody Bible Institute-Spokane","Spokane","WA","992074308","NULL","NULL","NULL","0.2454545455","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7494","Saint Anthony College of Nursing - Highland Community College Campus","Freeport","IL","610320000","NULL","NULL","NULL","0.8307692308","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7495","PJ's College of Cosmetology- Brownsburg","Brownsburg","IN","461121462","NULL","NULL","NULL","0.4926470588","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7496","PJ's College of Cosmetology-Crestwood","Crestwood","KY","400149323","NULL","NULL","NULL","0.4926470588","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7497","PJ's College of Cosmetology- Jeffersonville","Jeffersonville","IN","471306290","NULL","NULL","NULL","0.4926470588","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7498","Ivy Tech Community College-Northcentral","South Bend","IN","466013415","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7499","Ivy Tech Community College-Columbus","Columbus","IN","472031868","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7500","Ivy Tech Community College-East Central","Muncie","IN","473029448","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7501","Ivy Tech Community College-Kokomo","Kokomo","IN","469011373","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7502","Ivy Tech Community College-Lafayette","Lafayette","IN","479051373","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7503","Ivy Tech Community College-Northeast","Fort Wayne","IN","468051489","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7504","Ivy Tech Community College-South Central","Sellersburg","IN","471721897","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7505","Ivy Tech Community College-Southwest","Evansville","IN","477103398","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7506","Ivy Tech Community College-Wabash Valley","Terre Haute","IN","478024898","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7507","Ivy Tech Community College-Richmond","Richmond","IN","473741298","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7508","Ivy Tech Community College-Northwest","Gary","IN","464091499","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7509","Ivy Tech Community College-Southeast","Madison","IN","472501881","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7510","Ivy Tech Community College-Bloomington","Bloomington","IN","474049272","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7511","Ivy Tech Community College-Central Indiana","Indianapolis","IN","462089272","NULL","NULL","NULL","0.0740574506","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7512","Harrison College-Anderson","Anderson","IN","460131843","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7513","Harrison College-Columbus","Columbus","IN","472031843","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7514","Harrison College-Terre Haute","Terre Haute","IN","478031843","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7515","Harrison College-Lafayette","Lafayette","IN","479051843","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7516","Harrison College-Indianapolis East","Indianapolis","IN","462391843","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7517","Harrison College-Evansville","Evansville","IN","477154601","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7518","Harrison College-Fort Wayne","Fort Wayne","IN","468254911","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7519","Harrison College-Northwest","Indianapolis","IN","462784911","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7520","Harrison College-Elkhart","Elkhart","IN","465164911","NULL","NULL","NULL","0.2703560099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7521","Marian University","Indianapolis","IN","462404373","NULL","NULL","NULL","0.5083333333","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7522","Graceland University - Independence","Independence","MO","640503434","NULL","NULL","NULL","0.5608108108","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7523","Baker University School of Nursing","Topeka","KS","666041353","NULL","NULL","NULL","0.5423728814","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7524","Baker University School of Professional and Graduate Studies and Graduate School of Education","Overland Park","KS","662101937","NULL","NULL","NULL","0.5423728814","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7525","CBTS - Wisconsin","Elm Grove","WI","531222340","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7526","Coffeyville Technical Campus","Coffeyville","KS","673375064","NULL","NULL","NULL","0.2147435897","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7527","Columbus Technical Campus","Columbus","KS","667255064","NULL","NULL","NULL","0.2147435897","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7528","Marinello School of Beauty-Lawrence","Lawrence","KS","66046","NULL","NULL","NULL","0.6046511628","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7529","PJ's College of Cosmetology- Greenfield","Greenfield","IN","46140","NULL","NULL","NULL","0.5012787724","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7530","PJ's College of Cosmetology- Muncie","Muncie","IN","47304","NULL","NULL","NULL","0.5012787724","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7531","PJ's College of Cosmetology- Indianapolis","Indianapolis","IN","46227","NULL","NULL","NULL","0.5012787724","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7532","PJ's College of Cosmetology- Plainfield","Plainfield","IN","46168","NULL","NULL","NULL","0.5012787724","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7533","PJ's College of Cosmetology- Louisville","Louisville","KY","402333120","NULL","NULL","NULL","0.5012787724","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7534","Empire Beauty School-Caribou","Caribou","ME","04736","NULL","NULL","NULL","0.4331641286","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7535","Empire Beauty School-Bangor","Bangor","ME","04401","NULL","NULL","NULL","0.4331641286","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7536","Empire Beauty School-Waterville","Waterville","ME","04901","NULL","NULL","NULL","0.4331641286","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7537","International Beauty School","Winchester","VA","22601","NULL","NULL","NULL","0.4515503876","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3
"7538","Wentworth Institute of Technology","Boston","MA","021251132","NULL","NULL","NULL","0.5271149675","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7539","Wentworth Institute of Technology","Dorchester","MA","021222841","NULL","NULL","NULL","0.5271149675","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7540","Wentworth Institute of Technology","Fall River","MA","027207399","NULL","NULL","NULL","0.5271149675","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7541","Cleary University","Howell","MI","488438566","NULL","NULL","NULL","0.3770491803","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7542","Davenport University-Warren Location","Warren","MI","480925209","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7543","Davenport University-Kalamazoo Location","Kalamazoo","MI","490062791","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7544","Davenport University-Lansing Location","Lansing","MI","489332197","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7545","Davenport University-Midland Location","Midland","MI","486423799","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7546","Davenport University-Holland Location","Holland","MI","494239121","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7547","Davenport University-Flint Location","Flint","MI","485079121","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7548","Davenport University-Traverse City Location","Traverse City","MI","496849121","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7549","Davenport University-Saginaw Location","Saginaw","MI","486049069","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7550","Davenport University-Livonia Location","Livonia","MI","481529069","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7551","Davenport University-Battle Creek Location","Battle Creek","MI","490172791","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7552","Davenport University-Grand Rapids Downtown","Grand Rapids","MI","495039121","NULL","NULL","NULL","0.1966178698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7553","Anoka-Ramsey Community College-Cambridge Campus","Cambridge","MN","550085704","NULL","NULL","NULL","0.1397158322","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7554","Central Lakes College-Staples Campus","Staples","MN","564793252","NULL","NULL","NULL","0.2868271955","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7555","M State - Detroit Lakes Campus","Detroit Lakes","MN","565012698","NULL","NULL","NULL","0.2988100485","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7556","M State - Moorhead Campus","Moorhead","MN","565604899","NULL","NULL","NULL","0.2988100485","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7557","M State - Wadena Campus","Wadena","MN","564820566","NULL","NULL","NULL","0.2988100485","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7558","South Central  College-Faribault","Faribault","MN","550215782","NULL","NULL","NULL","0.3142639207","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7559","Mesabi Range College","Eveleth","MN","55734","NULL","NULL","NULL","0.3339222615","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7560","Northland Community and Technical College - East Grand Forks","East Grand Forks","MN","56721","NULL","NULL","NULL","0.3318518519","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7561","Rasmussen College-Bloomington","Bloomington","MN","554355444","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7562","Rasmussen College-Eagan","Eagan","MN","551221346","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7563","Rasmussen College-Mankato","Mankato","MN","560018658","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7564","Rasmussen College-Brooklyn Park","Brooklyn Park","MN","554458658","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7565","Rasmussen College-Lake Elmo/Woodbury","Lake Elmo","MN","550428624","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7566","Rasmussen College-Blaine","Blaine","MN","550148624","NULL","NULL","NULL","0.2922008925","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7567","Ridgewater College","Hutchinson","MN","55350","NULL","NULL","NULL","0.3625","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7568","Minnesota State College-SE Technical-Red Wing","Red Wing","MN","55066","NULL","NULL","NULL","0.3145235893","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7569","Copiah-Lincoln Community College Simpson County Center","Mendenhall","MS","39114","NULL","NULL","NULL","0.2578356002","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7570","Copiah-Lincoln Community College-Natchez Campus","Natchez","MS","39120","NULL","NULL","NULL","0.2578356002","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7571","Pearl River Community College-Forrest County Center","Hattiesburg","MS","39401","NULL","NULL","NULL","0.2297029703","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",2
"7572","Lindenwood University-Belleville","Belleville","IL","62226","NULL","NULL","NULL","0.4426229508","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
