"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"5658","Lincoln Technical Institute-Hamden","Hamden","CT","06514","NULL","NULL","NULL","0.6381832179","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5659","Argosy University-Seattle","Seattle","WA","98121","NULL","NULL","NULL","0.2256376717","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5660","Carrington College-Spokane","Spokane","WA","99206-4187","1","NULL","NULL","0.7118226601","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5661","Brightwood College-Friendswood","Friendswood","TX","77546","NULL","NULL","NULL","0.5893854749","0.0623","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5662","ITT Technical Institute-Wilmington","Wilmington","MA","01887","0.2766","NULL","NULL","0.3123644252","0.4253","0","0.5747","0","0","0","0","0","0.4138","NULL","NULL","NULL","NULL",1
"5663","Pierce College-Puyallup","Puyallup","WA","98374-2222","NULL","NULL","NULL","0.1329063251","0.0152","0","0","0","0","0","0.0076","0","NULL","NULL","NULL","NULL","NULL",2
"5664","DeVry University-Florida","Miramar","FL","33027-4150","0.6914","NULL","NULL","0.0948866829","0.1972","0.0489","0.0925","0","0","0","0","0","0.2163","NULL","NULL","NULL","NULL",1
"5665","Cascadia College","Bothell","WA","98011-8205","NULL","NULL","NULL","0.1484375","0.0488","0","0","0","0","0","0.0183","0","NULL","NULL","NULL","NULL","NULL",2
"5666","University of Phoenix-St Louis Campus","Saint Louis","MO","63043-4828","NULL","NULL","NULL","0.2271964424","0.07","0","0","0","0","0","0","0","0.0629","NULL","NULL","NULL","NULL",1
"5667","Johnson & Wales University-Denver","Denver","CO","80220","0.7698","NULL","NULL","0.4304778304","0","0","0","0","0","0","0","0","0.5393","NULL","NULL","NULL","NULL",1
"5668","University of Phoenix-Ohio","Beachwood","OH","44122-7343","NULL","NULL","NULL","0.2271964424","0.1209","0","0","0","0","0","0","0","0.0833","NULL","NULL","NULL","NULL",1
"5669","Du Bois Business College-Huntingdon","Huntingdon","PA","16652","NULL","NULL","NULL","0.5771428571","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5670","Du Bois Business College-Oil City","Oil City","PA","16301","NULL","NULL","NULL","0.5771428571","0.0476","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5671","DeVry University-Maryland","Bethesda","MD","20814-3304","0.4706","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL",1
"5672","CBD College","Los Angeles","CA","90010","NULL","NULL","NULL","0.3177257525","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5673","East West College of Natural Medicine","Sarasota","FL","34234-0000","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5674","Infinity Career College","Gulfport","MS","39507","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5675","Lincoln Technical Institute-Fern Park","Fern Park","FL","32730-2351","NULL","NULL","NULL","0.5936794582","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5676","Atlantic Institute of Oriental Medicine","Fort Lauderdale","FL","33301-3510","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5677","ATS Institute of Technology","Highland Heights","OH","44143","0.8603","NULL","NULL","0.6172413793","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5678","Bennett Career Institute","Washington","DC","20017","NULL","NULL","NULL","0.3698630137","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5679","Blue Cliff College-Shreveport","Shreveport","LA","71105","NULL","NULL","NULL","0.5244444444","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5680","Blue Cliff College-Lafayette","Lafayette","LA","70508","NULL","NULL","NULL","0.4924242424","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5681","Quest College","San Antonio","TX","78229","NULL","NULL","NULL","0.6325757576","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5682","Central Florida Institute","Palm Harbor","FL","34684-0000","NULL","NULL","NULL","0.7651331719","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5683","Community Care College","Tulsa","OK","74145","NULL","NULL","NULL","0.5146299484","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5684","Marinello Schools of Beauty-Topeka","Topeka","KS","66611","NULL","NULL","NULL","0.6733870968","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5685","Coryell Cosmetology College","Gatesville","TX","76528","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5686","Crossroads Bible College","Indianapolis","IN","46219-4912","NULL","NULL","NULL","0.2571428571","0","0","0","0","0","0","0","0","0.2222","NULL","NULL","NULL","NULL",1
"5687","Erie 1 BOCES","West Seneca","NY","14224","NULL","NULL","NULL","0.8","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5688","Fayette Beauty Academy","Fayetteville","GA","30214","NULL","NULL","NULL","0.4444444444","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5689","HDS Truck Driving Institute","Tucson","AZ","85706","NULL","NULL","NULL","0.7757009346","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5690","International Training Careers","Miami","FL","33155","NULL","NULL","NULL","0.8","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5691","James Albert School of Cosmetology-Costa Mesa","Costa Mesa","CA","92627-3831","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5692","The King's University","Southlake","TX","76092","0.7857","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.0909","NULL","NULL","NULL","NULL",1
"5693","Lacy Cosmetology School-Aiken","Aiken","SC","29803","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5694","Fortis College-Baton Rouge","Baton Rouge","LA","70809-1908","NULL","NULL","NULL","0.549071618","0","0","0.0091","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5695","My Le's Beauty College","Sacramento","CA","95823-2513","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5696","NAWCC School of Horology","Columbia","PA","17512-2122","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5697","New Concept Massage and Beauty School","Miami","FL","33135","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5698","New York College of Traditional Chinese Medicine","Mineola","NY","11501","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5699","Fortis College-Orange Park","Orange Park","FL","32065","NULL","NULL","NULL","0.5753424658","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5700","Northeastern Seminary","Rochester","NY","14624","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5701","Bryan College-Gold River","Gold River","CA","95670-4443","NULL","NULL","NULL","0.4736842105","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5702","Omega Institute of Cosmetology","Houma","LA","70360-2716","NULL","NULL","NULL","0.5","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5703","Pacific Islands University","Mangilao","GU","96913","0.7273","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.9706","NULL","NULL","NULL","NULL",1
"5704","PCI College","Cerritos","CA","90703","NULL","NULL","NULL","0.7387387387","0.023","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5705","Rosedale Bible College","Irwin","OH","43029","0.8548","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5706","American Career College-Lynwood","Lynwood","CA","90262","NULL","NULL","NULL","0.8490566038","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5707","Seattle Institute of Oriental Medicine","Seattle","WA","98115-6467","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5708","Shawnee Beauty College","Shawnee","OK","74801","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5709","Acupuncture and Massage College","Miami","FL","33176","1","NULL","NULL","0.6949152542","0","0","0","0","0","0","0","0","0.7308","NULL","NULL","NULL","NULL",1
"5710","Southeastern School of Cosmetology","Birmingham","AL","35208-2706","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5711","Universal Therapeutic Massage Institute","Albuquerque","NM","87107-4403","NULL","NULL","NULL","0.7682926829","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5712","Upper Valley Educators Institute","Lebanon","NH","03766-1358","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5713","Keck Graduate Institute","Claremont","CA","91711","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5714","Aviation Institute of Maintenance-Atlanta","Duluth","GA","30096","NULL","NULL","NULL","0.4463519313","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5715","National Beauty College","Garland","TX","75043","NULL","NULL","NULL","0.4285714286","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5716","Empire Beauty School-Kennesaw","Kennesaw","GA","30144","NULL","NULL","NULL","0.4608294931","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5717","Anthem Career College-Nashville","Nashville","TN","37211","NULL","NULL","NULL","0.4339653482","0.0024","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5718","High-Tech Institute-Dallas","Irving","TX","75038","NULL","NULL","NULL","0.4980821918","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5719","Westwood College-River Oaks","Calumet City","IL","60409","NULL","NULL","NULL","0.2795633717","0.1017","0","0","0","0","0","0","0","0.3442","NULL","NULL","NULL","NULL",1
"5720","ITT Technical Institute-Green Bay","Green Bay","WI","54313","0.4111","NULL","NULL","0.3123644252","0.4556","0","0.2419","0","0","0","0","0","0.2746","NULL","NULL","NULL","NULL",1
"5721","Career Training Academy-Pittsburgh","Pittsburgh","PA","15229","NULL","NULL","NULL","0.8036809816","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5722","Huntingdon County Career and Technology Center","Mill Creek","PA","17060","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5723","Missouri College of Cosmetology North","Springfield","MO","65804-2000","NULL","NULL","NULL","0.7589285714","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5724","Keyskills Learning","Clifton","NJ","07013","NULL","NULL","NULL","PrivacySuppressed","0.086","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5725","Ivy Tech Community College-Bloomington","Bloomington","IN","47404-9272","NULL","NULL","NULL","0.0766666667","0.0973","0","0.0704","0.0083","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5726","New York Automotive and Diesel Institute","Jamaica","NY","11433-1433","NULL","NULL","NULL","0.5214723926","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5727","Remington College-Baton Rouge Campus","Baton Rouge","LA","70816","NULL","NULL","NULL","0.5934333198","0.0598","0","0.0239","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5728","Everest College-Ontario Metro","Ontario","CA","91761","0.8539","NULL","NULL","0.3488975357","0","0","0","0","0","0","0","0","0.4282","NULL","NULL","NULL","NULL",1
"5729","Metropolitan Community College-Blue River","Independence","MO","64057","NULL","NULL","NULL","0.1054276783","0.03","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5730","Brightwood College-Beaumont","Beaumont","TX","77706","NULL","NULL","NULL","0.6074640288","0.0861","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5731","Brightwood College-Laredo","Laredo","TX","78041","NULL","NULL","NULL","0.6074640288","0.1646","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5732","The Art Institute of Washington","Arlington","VA","22209-1802","0.4319","NULL","NULL","0.2732026144","0.211","0","0","0","0","0","0","0","0.2576","NULL","NULL","NULL","NULL",1
"5733","Everest Institute-Dearborn","Dearborn","MI","48124","NULL","NULL","NULL","0.657790493","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5734","Centura College-Richmond Westend","Richmond","VA","23294","NULL","NULL","NULL","0.4790996785","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5735","Arkansas State University-Newport","Newport","AR","72112","NULL","NULL","NULL","0.2983236401","0","0","0.0649","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5736","Marlboro College Graduate & Professional Studies","Brattleboro","VT","05301","NULL","NULL","NULL","0.5438596491","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5737","University of Phoenix-Massachusetts","Braintree","MA","02184-1744","NULL","NULL","NULL","0.2271964424","0.1132","0","0","0","0","0","0","0","0.0909","NULL","NULL","NULL","NULL",1
"5738","University of Phoenix-Dallas Campus","Dallas","TX","75251-2004","NULL","NULL","NULL","0.2271964424","0.0111","0","0","0","0","0","0","0","0.0803","NULL","NULL","NULL","NULL",1
"5739","University of Phoenix-Houston Campus","Houston","TX","77079-2004","NULL","NULL","NULL","0.2271964424","0.0051","0","0","0","0","0","0","0","0.1901","NULL","NULL","NULL","NULL",1
"5740","University of Phoenix-Wisconsin","Milwaukee","WI","53224-3606","NULL","NULL","NULL","0.2271964424","0.1163","0","0","0","0","0","0","0","0.0963","NULL","NULL","NULL","NULL",1
"5741","University of Phoenix-Idaho","Meridian","ID","83642-5114","NULL","NULL","NULL","0.2271964424","0.1848","0","0","0","0","0","0","0","0.1494","NULL","NULL","NULL","NULL",1
"5742","Westwood College-Inland Empire","Upland","CA","91786-7148","NULL","NULL","NULL","0.1528804815","0.2123","0","0.0566","0","0","0","0","0","0.3401","NULL","NULL","NULL","NULL",1
"5743","DeVry University-Virginia","Arlington","VA","22202-3843","0.6587","NULL","NULL","0.0948866829","0.2097","0.1532","0.1129","0","0","0","0","0","0.0625","NULL","NULL","NULL","NULL",1
"5744","DeVry University-Washington","Federal Way","WA","98001-9558","0.5261","NULL","NULL","0.0948866829","0.3217","0.1608","0.0979","0","0","0","0","0","0.2756","NULL","NULL","NULL","NULL",1
"5745","DeVry University-Colorado","Westminster","CO","80234-2010","0.7835","NULL","NULL","0.0948866829","0.2","0.0048","0.0905","0","0","0","0","0","0.3623","NULL","NULL","NULL","NULL",1
"5746","Louisiana Delta Community College-Monroe Campus","Monroe","LA","71203-9006","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5747","ITT Technical Institute-Levittown","Levittown","PA","19056","0.4258","NULL","NULL","0.3123644252","0.4643","0","0.3988","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5748","Atenas College","Manati","PR","00674","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.6957","NULL","NULL","NULL","NULL",1
"5749","Southwest Skill Center-Campus of Estrella Mountain Community College","Avondale","AZ","85323","NULL","NULL","NULL","0.0224719101","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5750","Onondaga Cortland Madison BOCES","Liverpool","NY","13090","NULL","NULL","NULL","0.5928030303","0.0085","0","0.0284","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5751","National American University-Ellsworth AFB Extension","Ellsworth Air Force Base","SD","57706-4800","NULL","NULL","NULL","0.1421239637","0.2414","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL",1
"5752","National American University-Albuquerque West","Albuquerque","NM","87114-0000","NULL","NULL","NULL","0.1421239637","0.1111","0","0","0","0","0","0","0","0.2","NULL","NULL","NULL","NULL",1
"5753","National American University-Brooklyn Center","Brooklyn Center","MN","55430-4100","NULL","NULL","NULL","0.1421239637","0.0976","0","0","0","0","0","0","0","0.0909","NULL","NULL","NULL","NULL",1
"5754","Interactive College of Technology","Pasadena","TX","77502","NULL","NULL","NULL","PrivacySuppressed","0.52","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5755","Pillar College","Newark","NJ","07102","NULL","NULL","NULL","0.4","0","0","0","0","0","0","0","0","0.6667","NULL","NULL","NULL","NULL",1
"5756","Miami Ad School-Minneapolis","Minneapolis","MN","55401","NULL","NULL","NULL","0.5944055944","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5757","Miami Ad School-San Francisco","San Francisco","CA","94109","NULL","NULL","NULL","0.5944055944","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5758","Oregon State University-Cascades Campus","Bend","OR","97701","NULL","NULL","NULL","0.497729337","0.0191","0.1486","0","0.0628","0.009","0","0.0171","0","NULL","NULL","NULL","NULL","NULL",1
